Progressivo;Nominativo;Data Seduta;Gruppo Politico;Presenza;Num.Votazioni;Percentuale presenza alle votazioni
"32704";"LAMA ROSSELLA";20/02/2012;"PARTITO DEMOCRATICO";"P";8;72 
"27410";"FERRI MARIARAFFAELLA";20/02/2012;"PARTITO DEMOCRATICO";"P";9;81 
"27481";"ZACCHIROLI BENEDETTO";20/02/2012;"PARTITO DEMOCRATICO";"P";9;81 
"32794";"MIGNANI MARIANNA";20/02/2012;"PARTITO DEMOCRATICO";"P";9;81 
"22034";"GHETTI MAURIZIO";20/02/2012;"PARTITO DEMOCRATICO";"P";7;63 
"33977";"BENASSI MARZIA";20/02/2012;"PARTITO DEMOCRATICO";"P";6;54 
"33978";"ERRANI FRANCESCO";20/02/2012;"PARTITO DEMOCRATICO";"P";8;72 
"27197";"MELEGA CORRADO";20/02/2012;"PARTITO DEMOCRATICO";"P";9;81 
"9097";"PETRELLA TOMMASO";20/02/2012;"PARTITO DEMOCRATICO";"P";9;81 
"33979";"LA TORRE CATHY";20/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";7;63 
"33980";"PIERALISI MIRCO";20/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;81 
"26392";"CIPRIANI LORENZO";20/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;81 
"33987";"SAZZINI LORENZO";20/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;81 
"32714";"CAVIANO PASQUALE";20/02/2012;"ITALIA DEI VALORI";"P";6;54 
"21843";"LISEI MARCO";20/02/2012;"POPOLO DELLA LIBERTA'";"P";9;81 
"27208";"TOMASSINI LORENZO";20/02/2012;"POPOLO DELLA LIBERTA'";"P";3;27 
"32712";"FACCI MICHELE";20/02/2012;"POPOLO DELLA LIBERTA'";"P";9;81 
"27997";"CASTALDINI VALENT.";20/02/2012;"POPOLO DELLA LIBERTA'";"P";9;81 
"8904";"CARELLA DANIELE";20/02/2012;"POPOLO DELLA LIBERTA'";"P";9;81 
"20144";"GATTUSO PATRIZIO G.";20/02/2012;"POPOLO DELLA LIBERTA'";"P";8;72 
"32719";"BERNARDINI MANES";20/02/2012;"LEGA NORD";"P";6;54 
"33981";"COCCONCELLI MIRKA";20/02/2012;"LEGA NORD";"P";9;81 
"33982";"SCARANO PAOLA F.";20/02/2012;"LEGA NORD";"P";9;81 
"33983";"BORGONZONI LUCIA";20/02/2012;"LEGA NORD";"P";7;63 
"33984";"BUGANI MASSIMO";20/02/2012;"MOVIMENTO 5 STELLE";"P";9;81 
"32861";"SALSI FEDERICA";20/02/2012;"MOVIMENTO 5 STELLE";"P";7;63 
"33985";"PIAZZA MARCO";20/02/2012;"MOVIMENTO 5 STELLE";"P";9;81 
"33986";"ALDROVANDI STEFANO";20/02/2012;"BOLOGNA 2016";"P";7;63 
"16863";"MEROLA VIRGINIO";21/03/2012;"SINDACO";"P";0;0  
"9116";"CEVENINI MAURIZIO";21/03/2012;"PARTITO DEMOCRATICO";"P";6;44 
"9076";"MAZZANTI CLAUDIO";21/03/2012;"PARTITO DEMOCRATICO";"P";10;73 
"29442";"CRITELLI FRANCESCO";21/03/2012;"PARTITO DEMOCRATICO";"P";10;73 
"32746";"LEMBI SIMONA";21/03/2012;"PARTITO DEMOCRATICO";"P";11;80 
"27189";"BARCELO' LIZANA LEONARDO L.";21/03/2012;"PARTITO DEMOCRATICO";"A";0;0  
"15586";"MARCHESINI ANGELO";21/03/2012;"PARTITO DEMOCRATICO";"P";10;73 
"18313";"LO GIUDICE SERGIO";21/03/2012;"PARTITO DEMOCRATICO";"P";11;80 
"9181";"SANTI RAFFAELLA";21/03/2012;"PARTITO DEMOCRATICO";"P";6;44 
"32704";"LAMA ROSSELLA";21/03/2012;"PARTITO DEMOCRATICO";"P";10;73 
"27410";"FERRI MARIARAFFAELLA";21/03/2012;"PARTITO DEMOCRATICO";"P";11;80 
"27481";"ZACCHIROLI BENEDETTO";21/03/2012;"PARTITO DEMOCRATICO";"P";5;36 
"32794";"MIGNANI MARIANNA";21/03/2012;"PARTITO DEMOCRATICO";"P";11;80 
"22034";"GHETTI MAURIZIO";21/03/2012;"PARTITO DEMOCRATICO";"P";11;80 
"33977";"BENASSI MARZIA";21/03/2012;"PARTITO DEMOCRATICO";"P";11;80 
"33978";"ERRANI FRANCESCO";21/03/2012;"PARTITO DEMOCRATICO";"P";10;73 
"27197";"MELEGA CORRADO";21/03/2012;"PARTITO DEMOCRATICO";"P";11;80 
"9097";"PETRELLA TOMMASO";21/03/2012;"PARTITO DEMOCRATICO";"P";8;58 
"33979";"LA TORRE CATHY";21/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"33980";"PIERALISI MIRCO";21/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;66 
"26392";"CIPRIANI LORENZO";21/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";10;73 
"33987";"SAZZINI LORENZO";21/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";10;73 
"32714";"CAVIANO PASQUALE";21/03/2012;"ITALIA DEI VALORI";"P";11;80 
"21843";"LISEI MARCO";21/03/2012;"POPOLO DELLA LIBERTA'";"P";10;73 
"27208";"TOMASSINI LORENZO";21/03/2012;"POPOLO DELLA LIBERTA'";"P";10;73 
"32712";"FACCI MICHELE";21/03/2012;"POPOLO DELLA LIBERTA'";"P";11;80 
"27997";"CASTALDINI VALENT.";21/03/2012;"POPOLO DELLA LIBERTA'";"P";11;80 
"8904";"CARELLA DANIELE";21/03/2012;"POPOLO DELLA LIBERTA'";"P";11;80 
"20144";"GATTUSO PATRIZIO G.";21/03/2012;"POPOLO DELLA LIBERTA'";"P";8;58 
"32719";"BERNARDINI MANES";21/03/2012;"LEGA NORD";"P";7;51 
"33981";"COCCONCELLI MIRKA";21/03/2012;"LEGA NORD";"P";9;66 
"33982";"SCARANO PAOLA F.";21/03/2012;"LEGA NORD";"P";5;36 
"33983";"BORGONZONI LUCIA";21/03/2012;"LEGA NORD";"P";10;73 
"33984";"BUGANI MASSIMO";21/03/2012;"MOVIMENTO 5 STELLE";"P";10;73 
"32861";"SALSI FEDERICA";21/03/2012;"MOVIMENTO 5 STELLE";"P";10;73 
"33985";"PIAZZA MARCO";21/03/2012;"MOVIMENTO 5 STELLE";"P";10;73 
"33986";"ALDROVANDI STEFANO";21/03/2012;"BOLOGNA 2016";"P";8;58 
"16863";"MEROLA VIRGINIO";23/01/2012;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";23/01/2012;"PARTITO DEMOCRATICO";"P";21;70 
"9076";"MAZZANTI CLAUDIO";23/01/2012;"PARTITO DEMOCRATICO";"P";21;70 
"29442";"CRITELLI FRANCESCO";23/01/2012;"PARTITO DEMOCRATICO";"P";21;70 
"32746";"LEMBI SIMONA";23/01/2012;"PARTITO DEMOCRATICO";"P";7;23 
"27189";"BARCELO' LIZANA LEONARDO L.";23/01/2012;"PARTITO DEMOCRATICO";"P";21;70 
"15586";"MARCHESINI ANGELO";23/01/2012;"PARTITO DEMOCRATICO";"P";9;30 
"18313";"LO GIUDICE SERGIO";23/01/2012;"PARTITO DEMOCRATICO";"P";22;73 
"9181";"SANTI RAFFAELLA";23/01/2012;"PARTITO DEMOCRATICO";"P";20;66 
"32704";"LAMA ROSSELLA";23/01/2012;"PARTITO DEMOCRATICO";"P";20;66 
"27410";"FERRI MARIARAFFAELLA";23/01/2012;"PARTITO DEMOCRATICO";"P";22;73 
"27481";"ZACCHIROLI BENEDETTO";23/01/2012;"PARTITO DEMOCRATICO";"P";18;60 
"32794";"MIGNANI MARIANNA";23/01/2012;"PARTITO DEMOCRATICO";"P";22;73 
"22034";"GHETTI MAURIZIO";23/01/2012;"PARTITO DEMOCRATICO";"P";22;73 
"33977";"BENASSI MARZIA";23/01/2012;"PARTITO DEMOCRATICO";"P";22;73 
"33978";"ERRANI FRANCESCO";23/01/2012;"PARTITO DEMOCRATICO";"P";21;70 
"27197";"MELEGA CORRADO";23/01/2012;"PARTITO DEMOCRATICO";"P";21;70 
"9097";"PETRELLA TOMMASO";23/01/2012;"PARTITO DEMOCRATICO";"P";20;66 
"33979";"LA TORRE CATHY";23/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";12;40 
"33980";"PIERALISI MIRCO";23/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";19;63 
"26392";"CIPRIANI LORENZO";23/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";21;70 
"33987";"SAZZINI LORENZO";23/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";14;46 
"32714";"CAVIANO PASQUALE";23/01/2012;"ITALIA DEI VALORI";"P";20;66 
"21843";"LISEI MARCO";23/01/2012;"POPOLO DELLA LIBERTA'";"P";21;70 
"27208";"TOMASSINI LORENZO";23/01/2012;"POPOLO DELLA LIBERTA'";"P";22;73 
"32712";"FACCI MICHELE";23/01/2012;"POPOLO DELLA LIBERTA'";"P";22;73 
"27997";"CASTALDINI VALENT.";23/01/2012;"POPOLO DELLA LIBERTA'";"P";21;70 
"8904";"CARELLA DANIELE";23/01/2012;"POPOLO DELLA LIBERTA'";"P";22;73 
"20144";"GATTUSO PATRIZIO G.";23/01/2012;"POPOLO DELLA LIBERTA'";"P";21;70 
"32719";"BERNARDINI MANES";23/01/2012;"LEGA NORD";"A";0;0  
"33981";"COCCONCELLI MIRKA";23/01/2012;"LEGA NORD";"P";22;73 
"33982";"SCARANO PAOLA F.";23/01/2012;"LEGA NORD";"P";22;73 
"33983";"BORGONZONI LUCIA";23/01/2012;"LEGA NORD";"A";0;0  
"33984";"BUGANI MASSIMO";23/01/2012;"MOVIMENTO 5 STELLE";"P";22;73 
"32861";"SALSI FEDERICA";23/01/2012;"MOVIMENTO 5 STELLE";"P";4;13 
"33985";"PIAZZA MARCO";23/01/2012;"MOVIMENTO 5 STELLE";"P";16;53 
"33986";"ALDROVANDI STEFANO";23/01/2012;"BOLOGNA 2016";"P";18;60 
"16863";"MEROLA VIRGINIO";23/03/2012;"SINDACO";"P";0;0  
"9116";"CEVENINI MAURIZIO";23/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"9076";"MAZZANTI CLAUDIO";23/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"29442";"CRITELLI FRANCESCO";23/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";23/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";23/03/2012;"PARTITO DEMOCRATICO";"A";0;0  
"15586";"MARCHESINI ANGELO";23/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";23/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"9181";"SANTI RAFFAELLA";23/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32704";"LAMA ROSSELLA";23/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27410";"FERRI MARIARAFFAELLA";23/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";23/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32794";"MIGNANI MARIANNA";23/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";23/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"33977";"BENASSI MARZIA";23/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33978";"ERRANI FRANCESCO";23/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27197";"MELEGA CORRADO";23/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"9097";"PETRELLA TOMMASO";23/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";23/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"33980";"PIERALISI MIRCO";23/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"26392";"CIPRIANI LORENZO";23/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";23/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"32714";"CAVIANO PASQUALE";23/03/2012;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";23/03/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27208";"TOMASSINI LORENZO";23/03/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"32712";"FACCI MICHELE";23/03/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";23/03/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"8904";"CARELLA DANIELE";23/03/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";23/03/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"32719";"BERNARDINI MANES";23/03/2012;"LEGA NORD";"P";0;0  
"33981";"COCCONCELLI MIRKA";23/03/2012;"LEGA NORD";"P";0;0  
"33982";"SCARANO PAOLA F.";23/03/2012;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";23/03/2012;"LEGA NORD";"P";1;49 
"33984";"BUGANI MASSIMO";23/03/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";23/03/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";23/03/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";23/03/2012;"BOLOGNA 2016";"P";0;0  
"16863";"MEROLA VIRGINIO";24/02/2012;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";24/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9076";"MAZZANTI CLAUDIO";24/02/2012;"PARTITO DEMOCRATICO";"P";0;0  
"29442";"CRITELLI FRANCESCO";24/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";24/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";24/02/2012;"PARTITO DEMOCRATICO";"P";0;0  
"15586";"MARCHESINI ANGELO";24/02/2012;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";24/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9181";"SANTI RAFFAELLA";24/02/2012;"PARTITO DEMOCRATICO";"A";0;0  
"32704";"LAMA ROSSELLA";24/02/2012;"PARTITO DEMOCRATICO";"A";0;0  
"27410";"FERRI MARIARAFFAELLA";24/02/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";24/02/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32794";"MIGNANI MARIANNA";24/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";24/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";24/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33978";"ERRANI FRANCESCO";24/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27197";"MELEGA CORRADO";24/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9097";"PETRELLA TOMMASO";24/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";24/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"33980";"PIERALISI MIRCO";24/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"26392";"CIPRIANI LORENZO";24/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33987";"SAZZINI LORENZO";24/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"32714";"CAVIANO PASQUALE";24/02/2012;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";24/02/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27208";"TOMASSINI LORENZO";24/02/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";24/02/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";24/02/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"8904";"CARELLA DANIELE";24/02/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";24/02/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";24/02/2012;"LEGA NORD";"A";0;0  
"33981";"COCCONCELLI MIRKA";24/02/2012;"LEGA NORD";"P";0;0  
"33982";"SCARANO PAOLA F.";24/02/2012;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";24/02/2012;"LEGA NORD";"P";1;49 
"33984";"BUGANI MASSIMO";24/02/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";24/02/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";24/02/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33986";"ALDROVANDI STEFANO";24/02/2012;"BOLOGNA 2016";"P";1;49 
"16863";"MEROLA VIRGINIO";26/03/2012;"SINDACO";"P";3;27 
"9116";"CEVENINI MAURIZIO";26/03/2012;"PARTITO DEMOCRATICO";"P";9;81 
"9076";"MAZZANTI CLAUDIO";26/03/2012;"PARTITO DEMOCRATICO";"P";5;45 
"29442";"CRITELLI FRANCESCO";26/03/2012;"PARTITO DEMOCRATICO";"P";9;81 
"32746";"LEMBI SIMONA";26/03/2012;"PARTITO DEMOCRATICO";"P";9;81 
"27189";"BARCELO' LIZANA LEONARDO L.";26/03/2012;"PARTITO DEMOCRATICO";"A";0;0  
"15586";"MARCHESINI ANGELO";26/03/2012;"PARTITO DEMOCRATICO";"P";8;72 
"18313";"LO GIUDICE SERGIO";26/03/2012;"PARTITO DEMOCRATICO";"P";9;81 
"9181";"SANTI RAFFAELLA";26/03/2012;"PARTITO DEMOCRATICO";"P";7;63 
"32704";"LAMA ROSSELLA";26/03/2012;"PARTITO DEMOCRATICO";"P";9;81 
"27410";"FERRI MARIARAFFAELLA";26/03/2012;"PARTITO DEMOCRATICO";"P";9;81 
"27481";"ZACCHIROLI BENEDETTO";26/03/2012;"PARTITO DEMOCRATICO";"P";8;72 
"32794";"MIGNANI MARIANNA";26/03/2012;"PARTITO DEMOCRATICO";"P";9;81 
"22034";"GHETTI MAURIZIO";26/03/2012;"PARTITO DEMOCRATICO";"P";9;81 
"33977";"BENASSI MARZIA";26/03/2012;"PARTITO DEMOCRATICO";"P";9;81 
"33978";"ERRANI FRANCESCO";26/03/2012;"PARTITO DEMOCRATICO";"P";9;81 
"27197";"MELEGA CORRADO";26/03/2012;"PARTITO DEMOCRATICO";"P";9;81 
"9097";"PETRELLA TOMMASO";26/03/2012;"PARTITO DEMOCRATICO";"P";5;45 
"33979";"LA TORRE CATHY";26/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";8;72 
"33980";"PIERALISI MIRCO";26/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;81 
"26392";"CIPRIANI LORENZO";26/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;81 
"33987";"SAZZINI LORENZO";26/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;81 
"32714";"CAVIANO PASQUALE";26/03/2012;"ITALIA DEI VALORI";"A";0;0  
"21843";"LISEI MARCO";26/03/2012;"POPOLO DELLA LIBERTA'";"P";8;72 
"27208";"TOMASSINI LORENZO";26/03/2012;"POPOLO DELLA LIBERTA'";"P";5;45 
"32712";"FACCI MICHELE";26/03/2012;"POPOLO DELLA LIBERTA'";"P";9;81 
"27997";"CASTALDINI VALENT.";26/03/2012;"POPOLO DELLA LIBERTA'";"P";9;81 
"8904";"CARELLA DANIELE";26/03/2012;"POPOLO DELLA LIBERTA'";"P";9;81 
"20144";"GATTUSO PATRIZIO G.";26/03/2012;"POPOLO DELLA LIBERTA'";"P";9;81 
"32719";"BERNARDINI MANES";26/03/2012;"LEGA NORD";"P";8;72 
"33981";"COCCONCELLI MIRKA";26/03/2012;"LEGA NORD";"P";9;81 
"33982";"SCARANO PAOLA F.";26/03/2012;"LEGA NORD";"P";9;81 
"33983";"BORGONZONI LUCIA";26/03/2012;"LEGA NORD";"P";9;81 
"33984";"BUGANI MASSIMO";26/03/2012;"MOVIMENTO 5 STELLE";"A";0;0  
"32861";"SALSI FEDERICA";26/03/2012;"MOVIMENTO 5 STELLE";"P";9;81 
"33985";"PIAZZA MARCO";26/03/2012;"MOVIMENTO 5 STELLE";"P";9;81 
"33986";"ALDROVANDI STEFANO";26/03/2012;"BOLOGNA 2016";"P";4;36 
"16863";"MEROLA VIRGINIO";27/01/2012;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";27/01/2012;"PARTITO DEMOCRATICO";"P";0;0  
"9076";"MAZZANTI CLAUDIO";27/01/2012;"PARTITO DEMOCRATICO";"P";0;0  
"29442";"CRITELLI FRANCESCO";27/01/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32746";"LEMBI SIMONA";27/01/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27189";"BARCELO' LIZANA LEONARDO L.";27/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";27/01/2012;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";27/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9181";"SANTI RAFFAELLA";27/01/2012;"PARTITO DEMOCRATICO";"A";0;0  
"32704";"LAMA ROSSELLA";27/01/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27410";"FERRI MARIARAFFAELLA";27/01/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";27/01/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32794";"MIGNANI MARIANNA";27/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";27/01/2012;"PARTITO DEMOCRATICO";"P";0;0  
"33977";"BENASSI MARZIA";27/01/2012;"PARTITO DEMOCRATICO";"P";0;0  
"33978";"ERRANI FRANCESCO";27/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27197";"MELEGA CORRADO";27/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9097";"PETRELLA TOMMASO";27/01/2012;"PARTITO DEMOCRATICO";"A";0;0  
"33979";"LA TORRE CATHY";27/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"33980";"PIERALISI MIRCO";27/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"26392";"CIPRIANI LORENZO";27/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33987";"SAZZINI LORENZO";27/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"32714";"CAVIANO PASQUALE";27/01/2012;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";27/01/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27208";"TOMASSINI LORENZO";27/01/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";27/01/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"27997";"CASTALDINI VALENT.";27/01/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"8904";"CARELLA DANIELE";27/01/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";27/01/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";27/01/2012;"LEGA NORD";"A";0;0  
"33981";"COCCONCELLI MIRKA";27/01/2012;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";27/01/2012;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";27/01/2012;"LEGA NORD";"P";0;0  
"33984";"BUGANI MASSIMO";27/01/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"32861";"SALSI FEDERICA";27/01/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"33985";"PIAZZA MARCO";27/01/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";27/01/2012;"BOLOGNA 2016";"P";1;49 
"16863";"MEROLA VIRGINIO";27/02/2012;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";27/02/2012;"PARTITO DEMOCRATICO";"P";7;70 
"9076";"MAZZANTI CLAUDIO";27/02/2012;"PARTITO DEMOCRATICO";"A";0;0  
"29442";"CRITELLI FRANCESCO";27/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"32746";"LEMBI SIMONA";27/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"27189";"BARCELO' LIZANA LEONARDO L.";27/02/2012;"PARTITO DEMOCRATICO";"P";7;70 
"15586";"MARCHESINI ANGELO";27/02/2012;"PARTITO DEMOCRATICO";"P";2;20 
"18313";"LO GIUDICE SERGIO";27/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"9181";"SANTI RAFFAELLA";27/02/2012;"PARTITO DEMOCRATICO";"P";6;60 
"32704";"LAMA ROSSELLA";27/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"27410";"FERRI MARIARAFFAELLA";27/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"27481";"ZACCHIROLI BENEDETTO";27/02/2012;"PARTITO DEMOCRATICO";"P";7;70 
"32794";"MIGNANI MARIANNA";27/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"22034";"GHETTI MAURIZIO";27/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"33977";"BENASSI MARZIA";27/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"33978";"ERRANI FRANCESCO";27/02/2012;"PARTITO DEMOCRATICO";"P";7;70 
"27197";"MELEGA CORRADO";27/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"9097";"PETRELLA TOMMASO";27/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"33979";"LA TORRE CATHY";27/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";7;70 
"33980";"PIERALISI MIRCO";27/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";7;70 
"26392";"CIPRIANI LORENZO";27/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";7;70 
"33987";"SAZZINI LORENZO";27/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";7;70 
"32714";"CAVIANO PASQUALE";27/02/2012;"ITALIA DEI VALORI";"P";7;70 
"21843";"LISEI MARCO";27/02/2012;"POPOLO DELLA LIBERTA'";"P";8;80 
"27208";"TOMASSINI LORENZO";27/02/2012;"POPOLO DELLA LIBERTA'";"P";1;10 
"32712";"FACCI MICHELE";27/02/2012;"POPOLO DELLA LIBERTA'";"P";8;80 
"27997";"CASTALDINI VALENT.";27/02/2012;"POPOLO DELLA LIBERTA'";"P";8;80 
"8904";"CARELLA DANIELE";27/02/2012;"POPOLO DELLA LIBERTA'";"P";8;80 
"20144";"GATTUSO PATRIZIO G.";27/02/2012;"POPOLO DELLA LIBERTA'";"P";7;70 
"32719";"BERNARDINI MANES";27/02/2012;"LEGA NORD";"P";8;80 
"33981";"COCCONCELLI MIRKA";27/02/2012;"LEGA NORD";"P";8;80 
"33982";"SCARANO PAOLA F.";27/02/2012;"LEGA NORD";"P";8;80 
"33983";"BORGONZONI LUCIA";27/02/2012;"LEGA NORD";"P";8;80 
