Progressivo;Nominativo;Data Seduta;Gruppo Politico;Presenza;Num.Votazioni;Percentuale presenza alle votazioni
"33977";"BENASSI MARZIA";22/07/2011;"PARTITO DEMOCRATICO";"P";0;0  
"33978";"ERRANI FRANCESCO";22/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27197";"MELEGA CORRADO";22/07/2011;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";22/07/2011;"PARTITO DEMOCRATICO";"A";0;0  
"33979";"LA TORRE CATHY";22/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";22/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"26392";"CIPRIANI LORENZO";22/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"33987";"SAZZINI LORENZO";22/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"32714";"CAVIANO PASQUALE";22/07/2011;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";22/07/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"27208";"TOMASSINI LORENZO";22/07/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";22/07/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";22/07/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"8904";"CARELLA DANIELE";22/07/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";22/07/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";22/07/2011;"LEGA NORD";"P";1;49 
"33981";"COCCONCELLI MIRKA";22/07/2011;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";22/07/2011;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";22/07/2011;"LEGA NORD";"P";1;49 
"33984";"BUGANI MASSIMO";22/07/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";22/07/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";22/07/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"33986";"ALDROVANDI STEFANO";22/07/2011;"BOLOGNA 2016";"P";1;49 
"16863";"MEROLA VIRGINIO";23/09/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";23/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"9076";"MAZZANTI CLAUDIO";23/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"29442";"CRITELLI FRANCESCO";23/09/2011;"PARTITO DEMOCRATICO";"P";0;0  
"32746";"LEMBI SIMONA";23/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";23/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";23/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"18313";"LO GIUDICE SERGIO";23/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"9181";"SANTI RAFFAELLA";23/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32704";"LAMA ROSSELLA";23/09/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27410";"FERRI MARIARAFFAELLA";23/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27481";"ZACCHIROLI BENEDETTO";23/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32794";"MIGNANI MARIANNA";23/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";23/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";23/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33978";"ERRANI FRANCESCO";23/09/2011;"PARTITO DEMOCRATICO";"A";0;0  
"27197";"MELEGA CORRADO";23/09/2011;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";23/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";23/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"33980";"PIERALISI MIRCO";23/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"26392";"CIPRIANI LORENZO";23/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";23/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"32714";"CAVIANO PASQUALE";23/09/2011;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";23/09/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";23/09/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";23/09/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";23/09/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"8904";"CARELLA DANIELE";23/09/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";23/09/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"32719";"BERNARDINI MANES";23/09/2011;"LEGA NORD";"P";0;0  
"33981";"COCCONCELLI MIRKA";23/09/2011;"LEGA NORD";"P";0;0  
"33982";"SCARANO PAOLA F.";23/09/2011;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";23/09/2011;"LEGA NORD";"P";1;49 
"33984";"BUGANI MASSIMO";23/09/2011;"MOVIMENTO 5 STELLE";"P";1;49 
"32861";"SALSI FEDERICA";23/09/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";23/09/2011;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";23/09/2011;"BOLOGNA 2016";"P";0;0  
"16863";"MEROLA VIRGINIO";23/12/2011;"SINDACO";"P";1;6  
"9116";"CEVENINI MAURIZIO";23/12/2011;"PARTITO DEMOCRATICO";"P";10;66 
"9076";"MAZZANTI CLAUDIO";23/12/2011;"PARTITO DEMOCRATICO";"P";11;73 
"29442";"CRITELLI FRANCESCO";23/12/2011;"PARTITO DEMOCRATICO";"P";11;73 
"32746";"LEMBI SIMONA";23/12/2011;"PARTITO DEMOCRATICO";"P";10;66 
"27189";"BARCELO' LIZANA LEONARDO L.";23/12/2011;"PARTITO DEMOCRATICO";"P";12;80 
"15586";"MARCHESINI ANGELO";23/12/2011;"PARTITO DEMOCRATICO";"P";11;73 
"18313";"LO GIUDICE SERGIO";23/12/2011;"PARTITO DEMOCRATICO";"P";12;80 
"9181";"SANTI RAFFAELLA";23/12/2011;"PARTITO DEMOCRATICO";"A";0;0  
"32704";"LAMA ROSSELLA";23/12/2011;"PARTITO DEMOCRATICO";"P";11;73 
"27410";"FERRI MARIARAFFAELLA";23/12/2011;"PARTITO DEMOCRATICO";"P";11;73 
"27481";"ZACCHIROLI BENEDETTO";23/12/2011;"PARTITO DEMOCRATICO";"P";12;80 
"32794";"MIGNANI MARIANNA";23/12/2011;"PARTITO DEMOCRATICO";"A";0;0  
"22034";"GHETTI MAURIZIO";23/12/2011;"PARTITO DEMOCRATICO";"P";9;60 
"33977";"BENASSI MARZIA";23/12/2011;"PARTITO DEMOCRATICO";"P";11;73 
"33978";"ERRANI FRANCESCO";23/12/2011;"PARTITO DEMOCRATICO";"P";12;80 
"27197";"MELEGA CORRADO";23/12/2011;"PARTITO DEMOCRATICO";"P";11;73 
"9097";"PETRELLA TOMMASO";23/12/2011;"PARTITO DEMOCRATICO";"P";12;80 
"33979";"LA TORRE CATHY";23/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;60 
"33980";"PIERALISI MIRCO";23/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";12;80 
"26392";"CIPRIANI LORENZO";23/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";10;66 
"33987";"SAZZINI LORENZO";23/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";10;66 
"32714";"CAVIANO PASQUALE";23/12/2011;"ITALIA DEI VALORI";"A";0;0  
"21843";"LISEI MARCO";23/12/2011;"POPOLO DELLA LIBERTA'";"P";6;40 
"27208";"TOMASSINI LORENZO";23/12/2011;"POPOLO DELLA LIBERTA'";"P";1;6  
"32712";"FACCI MICHELE";23/12/2011;"POPOLO DELLA LIBERTA'";"P";4;26 
"27997";"CASTALDINI VALENT.";23/12/2011;"POPOLO DELLA LIBERTA'";"P";5;33 
"8904";"CARELLA DANIELE";23/12/2011;"POPOLO DELLA LIBERTA'";"P";12;80 
"20144";"GATTUSO PATRIZIO G.";23/12/2011;"POPOLO DELLA LIBERTA'";"P";6;40 
"32719";"BERNARDINI MANES";23/12/2011;"LEGA NORD";"P";2;13 
"33981";"COCCONCELLI MIRKA";23/12/2011;"LEGA NORD";"P";12;80 
"33982";"SCARANO PAOLA F.";23/12/2011;"LEGA NORD";"P";11;73 
"33983";"BORGONZONI LUCIA";23/12/2011;"LEGA NORD";"P";4;26 
"33984";"BUGANI MASSIMO";23/12/2011;"MOVIMENTO 5 STELLE";"P";11;73 
"32861";"SALSI FEDERICA";23/12/2011;"MOVIMENTO 5 STELLE";"P";5;33 
"33985";"PIAZZA MARCO";23/12/2011;"MOVIMENTO 5 STELLE";"P";12;80 
"33986";"ALDROVANDI STEFANO";23/12/2011;"BOLOGNA 2016";"P";7;46 
"16863";"MEROLA VIRGINIO";24/10/2011;"SINDACO";"P";1;5  
"9116";"CEVENINI MAURIZIO";24/10/2011;"PARTITO DEMOCRATICO";"P";15;78 
"9076";"MAZZANTI CLAUDIO";24/10/2011;"PARTITO DEMOCRATICO";"P";14;73 
"29442";"CRITELLI FRANCESCO";24/10/2011;"PARTITO DEMOCRATICO";"P";14;73 
"32746";"LEMBI SIMONA";24/10/2011;"PARTITO DEMOCRATICO";"P";15;78 
"27189";"BARCELO' LIZANA LEONARDO L.";24/10/2011;"PARTITO DEMOCRATICO";"P";14;73 
"15586";"MARCHESINI ANGELO";24/10/2011;"PARTITO DEMOCRATICO";"P";12;63 
"18313";"LO GIUDICE SERGIO";24/10/2011;"PARTITO DEMOCRATICO";"P";15;78 
"9181";"SANTI RAFFAELLA";24/10/2011;"PARTITO DEMOCRATICO";"P";15;78 
"32704";"LAMA ROSSELLA";24/10/2011;"PARTITO DEMOCRATICO";"P";13;68 
"27410";"FERRI MARIARAFFAELLA";24/10/2011;"PARTITO DEMOCRATICO";"P";15;78 
"27481";"ZACCHIROLI BENEDETTO";24/10/2011;"PARTITO DEMOCRATICO";"P";15;78 
"32794";"MIGNANI MARIANNA";24/10/2011;"PARTITO DEMOCRATICO";"P";15;78 
"22034";"GHETTI MAURIZIO";24/10/2011;"PARTITO DEMOCRATICO";"P";14;73 
"33977";"BENASSI MARZIA";24/10/2011;"PARTITO DEMOCRATICO";"P";15;78 
"33978";"ERRANI FRANCESCO";24/10/2011;"PARTITO DEMOCRATICO";"P";14;73 
"27197";"MELEGA CORRADO";24/10/2011;"PARTITO DEMOCRATICO";"P";13;68 
"9097";"PETRELLA TOMMASO";24/10/2011;"PARTITO DEMOCRATICO";"P";15;78 
"33979";"LA TORRE CATHY";24/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";12;63 
"33980";"PIERALISI MIRCO";24/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";14;73 
"26392";"CIPRIANI LORENZO";24/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"33987";"SAZZINI LORENZO";24/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";13;68 
"32714";"CAVIANO PASQUALE";24/10/2011;"ITALIA DEI VALORI";"P";15;78 
"21843";"LISEI MARCO";24/10/2011;"POPOLO DELLA LIBERTA'";"P";13;68 
"27208";"TOMASSINI LORENZO";24/10/2011;"POPOLO DELLA LIBERTA'";"P";15;78 
"32712";"FACCI MICHELE";24/10/2011;"POPOLO DELLA LIBERTA'";"P";1;5  
"27997";"CASTALDINI VALENT.";24/10/2011;"POPOLO DELLA LIBERTA'";"P";12;63 
"8904";"CARELLA DANIELE";24/10/2011;"POPOLO DELLA LIBERTA'";"P";15;78 
"20144";"GATTUSO PATRIZIO G.";24/10/2011;"POPOLO DELLA LIBERTA'";"P";13;68 
"32719";"BERNARDINI MANES";24/10/2011;"LEGA NORD";"P";11;57 
"33981";"COCCONCELLI MIRKA";24/10/2011;"LEGA NORD";"P";15;78 
"33982";"SCARANO PAOLA F.";24/10/2011;"LEGA NORD";"P";15;78 
"33983";"BORGONZONI LUCIA";24/10/2011;"LEGA NORD";"P";12;63 
"33984";"BUGANI MASSIMO";24/10/2011;"MOVIMENTO 5 STELLE";"P";13;68 
"32861";"SALSI FEDERICA";24/10/2011;"MOVIMENTO 5 STELLE";"P";14;73 
"33985";"PIAZZA MARCO";24/10/2011;"MOVIMENTO 5 STELLE";"P";15;78 
"33986";"ALDROVANDI STEFANO";24/10/2011;"BOLOGNA 2016";"A";0;0  
"16863";"MEROLA VIRGINIO";25/07/2011;"SINDACO";"P";3;22 
"9116";"CEVENINI MAURIZIO";25/07/2011;"PARTITO DEMOCRATICO";"P";4;29 
"9076";"MAZZANTI CLAUDIO";25/07/2011;"PARTITO DEMOCRATICO";"P";6;44 
"29442";"CRITELLI FRANCESCO";25/07/2011;"PARTITO DEMOCRATICO";"P";11;80 
"32746";"LEMBI SIMONA";25/07/2011;"PARTITO DEMOCRATICO";"P";11;80 
"27189";"BARCELO' LIZANA LEONARDO L.";25/07/2011;"PARTITO DEMOCRATICO";"P";11;80 
"15586";"MARCHESINI ANGELO";25/07/2011;"PARTITO DEMOCRATICO";"P";10;73 
"18313";"LO GIUDICE SERGIO";25/07/2011;"PARTITO DEMOCRATICO";"P";11;80 
"9181";"SANTI RAFFAELLA";25/07/2011;"PARTITO DEMOCRATICO";"P";10;73 
"32704";"LAMA ROSSELLA";25/07/2011;"PARTITO DEMOCRATICO";"P";8;58 
"27410";"FERRI MARIARAFFAELLA";25/07/2011;"PARTITO DEMOCRATICO";"P";11;80 
"27481";"ZACCHIROLI BENEDETTO";25/07/2011;"PARTITO DEMOCRATICO";"P";11;80 
"32794";"MIGNANI MARIANNA";25/07/2011;"PARTITO DEMOCRATICO";"P";11;80 
"22034";"GHETTI MAURIZIO";25/07/2011;"PARTITO DEMOCRATICO";"P";11;80 
"33977";"BENASSI MARZIA";25/07/2011;"PARTITO DEMOCRATICO";"P";11;80 
"33978";"ERRANI FRANCESCO";25/07/2011;"PARTITO DEMOCRATICO";"A";0;0  
"27197";"MELEGA CORRADO";25/07/2011;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";25/07/2011;"PARTITO DEMOCRATICO";"A";0;0  
"33979";"LA TORRE CATHY";25/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";10;73 
"33980";"PIERALISI MIRCO";25/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";8;58 
"26392";"CIPRIANI LORENZO";25/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";7;51 
"33987";"SAZZINI LORENZO";25/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"32714";"CAVIANO PASQUALE";25/07/2011;"ITALIA DEI VALORI";"P";11;80 
"21843";"LISEI MARCO";25/07/2011;"POPOLO DELLA LIBERTA'";"P";11;80 
"27208";"TOMASSINI LORENZO";25/07/2011;"POPOLO DELLA LIBERTA'";"P";11;80 
"32712";"FACCI MICHELE";25/07/2011;"POPOLO DELLA LIBERTA'";"P";8;58 
"27997";"CASTALDINI VALENT.";25/07/2011;"POPOLO DELLA LIBERTA'";"P";10;73 
"8904";"CARELLA DANIELE";25/07/2011;"POPOLO DELLA LIBERTA'";"P";11;80 
"20144";"GATTUSO PATRIZIO G.";25/07/2011;"POPOLO DELLA LIBERTA'";"P";11;80 
"32719";"BERNARDINI MANES";25/07/2011;"LEGA NORD";"P";4;29 
"33981";"COCCONCELLI MIRKA";25/07/2011;"LEGA NORD";"P";11;80 
"33982";"SCARANO PAOLA F.";25/07/2011;"LEGA NORD";"P";11;80 
"33983";"BORGONZONI LUCIA";25/07/2011;"LEGA NORD";"P";6;44 
"33984";"BUGANI MASSIMO";25/07/2011;"MOVIMENTO 5 STELLE";"P";11;80 
"32861";"SALSI FEDERICA";25/07/2011;"MOVIMENTO 5 STELLE";"P";11;80 
"33985";"PIAZZA MARCO";25/07/2011;"MOVIMENTO 5 STELLE";"P";11;80 
"33986";"ALDROVANDI STEFANO";25/07/2011;"BOLOGNA 2016";"P";7;51 
"16863";"MEROLA VIRGINIO";25/11/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";25/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"9076";"MAZZANTI CLAUDIO";25/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"29442";"CRITELLI FRANCESCO";25/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";25/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27189";"BARCELO' LIZANA LEONARDO L.";25/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";25/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";25/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"9181";"SANTI RAFFAELLA";25/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"32704";"LAMA ROSSELLA";25/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27410";"FERRI MARIARAFFAELLA";25/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";25/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32794";"MIGNANI MARIANNA";25/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"22034";"GHETTI MAURIZIO";25/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";25/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33978";"ERRANI FRANCESCO";25/11/2011;"PARTITO DEMOCRATICO";"A";0;0  
"27197";"MELEGA CORRADO";25/11/2011;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";25/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";25/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";25/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"26392";"CIPRIANI LORENZO";25/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";25/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"32714";"CAVIANO PASQUALE";25/11/2011;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";25/11/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";25/11/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"32712";"FACCI MICHELE";25/11/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";25/11/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"8904";"CARELLA DANIELE";25/11/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";25/11/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";25/11/2011;"LEGA NORD";"A";0;0  
"33981";"COCCONCELLI MIRKA";25/11/2011;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";25/11/2011;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";25/11/2011;"LEGA NORD";"P";1;49 
"33984";"BUGANI MASSIMO";25/11/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";25/11/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";25/11/2011;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";25/11/2011;"BOLOGNA 2016";"P";0;0  
"16863";"MEROLA VIRGINIO";26/07/2011;"SINDACO";"P";0;0  
"9116";"CEVENINI MAURIZIO";26/07/2011;"PARTITO DEMOCRATICO";"P";1;24 
"9076";"MAZZANTI CLAUDIO";26/07/2011;"PARTITO DEMOCRATICO";"P";3;72 
"29442";"CRITELLI FRANCESCO";26/07/2011;"PARTITO DEMOCRATICO";"P";3;72 
"32746";"LEMBI SIMONA";26/07/2011;"PARTITO DEMOCRATICO";"P";3;72 
"27189";"BARCELO' LIZANA LEONARDO L.";26/07/2011;"PARTITO DEMOCRATICO";"P";2;48 
"15586";"MARCHESINI ANGELO";26/07/2011;"PARTITO DEMOCRATICO";"P";2;48 
"18313";"LO GIUDICE SERGIO";26/07/2011;"PARTITO DEMOCRATICO";"P";3;72 
"9181";"SANTI RAFFAELLA";26/07/2011;"PARTITO DEMOCRATICO";"P";2;48 
"32704";"LAMA ROSSELLA";26/07/2011;"PARTITO DEMOCRATICO";"P";2;48 
"27410";"FERRI MARIARAFFAELLA";26/07/2011;"PARTITO DEMOCRATICO";"P";2;48 
"27481";"ZACCHIROLI BENEDETTO";26/07/2011;"PARTITO DEMOCRATICO";"P";3;72 
"32794";"MIGNANI MARIANNA";26/07/2011;"PARTITO DEMOCRATICO";"P";3;72 
"22034";"GHETTI MAURIZIO";26/07/2011;"PARTITO DEMOCRATICO";"P";1;24 
"33977";"BENASSI MARZIA";26/07/2011;"PARTITO DEMOCRATICO";"P";3;72 
"33978";"ERRANI FRANCESCO";26/07/2011;"PARTITO DEMOCRATICO";"A";0;0  
"27197";"MELEGA CORRADO";26/07/2011;"PARTITO DEMOCRATICO";"P";2;48 
"9097";"PETRELLA TOMMASO";26/07/2011;"PARTITO DEMOCRATICO";"A";0;0  
"33979";"LA TORRE CATHY";26/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";2;48 
"33980";"PIERALISI MIRCO";26/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";3;72 
"26392";"CIPRIANI LORENZO";26/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";2;48 
"33987";"SAZZINI LORENZO";26/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"32714";"CAVIANO PASQUALE";26/07/2011;"ITALIA DEI VALORI";"P";3;72 
"21843";"LISEI MARCO";26/07/2011;"POPOLO DELLA LIBERTA'";"P";3;72 
"27208";"TOMASSINI LORENZO";26/07/2011;"POPOLO DELLA LIBERTA'";"P";3;72 
"32712";"FACCI MICHELE";26/07/2011;"POPOLO DELLA LIBERTA'";"P";2;48 
"27997";"CASTALDINI VALENT.";26/07/2011;"POPOLO DELLA LIBERTA'";"P";3;72 
"8904";"CARELLA DANIELE";26/07/2011;"POPOLO DELLA LIBERTA'";"P";3;72 
"20144";"GATTUSO PATRIZIO G.";26/07/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"32719";"BERNARDINI MANES";26/07/2011;"LEGA NORD";"P";1;24 
"33981";"COCCONCELLI MIRKA";26/07/2011;"LEGA NORD";"P";3;72 
"33982";"SCARANO PAOLA F.";26/07/2011;"LEGA NORD";"P";3;72 
"33983";"BORGONZONI LUCIA";26/07/2011;"LEGA NORD";"P";3;72 
"33984";"BUGANI MASSIMO";26/07/2011;"MOVIMENTO 5 STELLE";"P";3;72 
"32861";"SALSI FEDERICA";26/07/2011;"MOVIMENTO 5 STELLE";"P";2;48 
"33985";"PIAZZA MARCO";26/07/2011;"MOVIMENTO 5 STELLE";"P";3;72 
"33986";"ALDROVANDI STEFANO";26/07/2011;"BOLOGNA 2016";"A";0;0  
"16863";"MEROLA VIRGINIO";26/09/2011;"SINDACO";"P";2;38 
"9116";"CEVENINI MAURIZIO";26/09/2011;"PARTITO DEMOCRATICO";"P";1;19 
"9076";"MAZZANTI CLAUDIO";26/09/2011;"PARTITO DEMOCRATICO";"P";3;57 
"29442";"CRITELLI FRANCESCO";26/09/2011;"PARTITO DEMOCRATICO";"P";3;57 
"32746";"LEMBI SIMONA";26/09/2011;"PARTITO DEMOCRATICO";"P";4;76 
"27189";"BARCELO' LIZANA LEONARDO L.";26/09/2011;"PARTITO DEMOCRATICO";"P";3;57 
"15586";"MARCHESINI ANGELO";26/09/2011;"PARTITO DEMOCRATICO";"P";3;57 
"18313";"LO GIUDICE SERGIO";26/09/2011;"PARTITO DEMOCRATICO";"P";4;76 
"9181";"SANTI RAFFAELLA";26/09/2011;"PARTITO DEMOCRATICO";"P";2;38 
"32704";"LAMA ROSSELLA";26/09/2011;"PARTITO DEMOCRATICO";"P";2;38 
"27410";"FERRI MARIARAFFAELLA";26/09/2011;"PARTITO DEMOCRATICO";"P";4;76 
"27481";"ZACCHIROLI BENEDETTO";26/09/2011;"PARTITO DEMOCRATICO";"P";4;76 
"32794";"MIGNANI MARIANNA";26/09/2011;"PARTITO DEMOCRATICO";"P";4;76 
"22034";"GHETTI MAURIZIO";26/09/2011;"PARTITO DEMOCRATICO";"P";4;76 
"33977";"BENASSI MARZIA";26/09/2011;"PARTITO DEMOCRATICO";"P";4;76 
"33978";"ERRANI FRANCESCO";26/09/2011;"PARTITO DEMOCRATICO";"P";4;76 
"27197";"MELEGA CORRADO";26/09/2011;"PARTITO DEMOCRATICO";"P";4;76 
"9097";"PETRELLA TOMMASO";26/09/2011;"PARTITO DEMOCRATICO";"P";4;76 
"33979";"LA TORRE CATHY";26/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;19 
"33980";"PIERALISI MIRCO";26/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";2;38 
"26392";"CIPRIANI LORENZO";26/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";4;76 
"33987";"SAZZINI LORENZO";26/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"32714";"CAVIANO PASQUALE";26/09/2011;"ITALIA DEI VALORI";"P";4;76 
"21843";"LISEI MARCO";26/09/2011;"POPOLO DELLA LIBERTA'";"P";4;76 
"27208";"TOMASSINI LORENZO";26/09/2011;"POPOLO DELLA LIBERTA'";"P";3;57 
"32712";"FACCI MICHELE";26/09/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"27997";"CASTALDINI VALENT.";26/09/2011;"POPOLO DELLA LIBERTA'";"P";3;57 
"8904";"CARELLA DANIELE";26/09/2011;"POPOLO DELLA LIBERTA'";"P";4;76 
"20144";"GATTUSO PATRIZIO G.";26/09/2011;"POPOLO DELLA LIBERTA'";"P";2;38 
"32719";"BERNARDINI MANES";26/09/2011;"LEGA NORD";"P";3;57 
"33981";"COCCONCELLI MIRKA";26/09/2011;"LEGA NORD";"P";3;57 
"33982";"SCARANO PAOLA F.";26/09/2011;"LEGA NORD";"P";4;76 
"33983";"BORGONZONI LUCIA";26/09/2011;"LEGA NORD";"P";4;76 
"33984";"BUGANI MASSIMO";26/09/2011;"MOVIMENTO 5 STELLE";"P";3;57 
"32861";"SALSI FEDERICA";26/09/2011;"MOVIMENTO 5 STELLE";"P";3;57 
"33985";"PIAZZA MARCO";26/09/2011;"MOVIMENTO 5 STELLE";"P";4;76 
"33986";"ALDROVANDI STEFANO";26/09/2011;"BOLOGNA 2016";"P";2;38 
"16863";"MEROLA VIRGINIO";27/06/2011;"SINDACO";"P";2;26 
