Progressivo;Nominativo;Data Seduta;Gruppo Politico;Presenza;Num.Votazioni;Percentuale presenza alle votazioni
"32861";"SALSI FEDERICA";18/05/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";18/05/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";18/05/2012;"BOLOGNA 2016";"A";0;0  
"32708";"TURCI DANIELA";18/05/2012;"PARTITO DEMOCRATICO";"A";0;0  
"16863";"MEROLA VIRGINIO";18/06/2012;"SINDACO";"P";0;0  
"9116";"CEVENINI MAURIZIO";18/06/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9076";"MAZZANTI CLAUDIO";18/06/2012;"PARTITO DEMOCRATICO";"P";16;48 
"29442";"CRITELLI FRANCESCO";18/06/2012;"PARTITO DEMOCRATICO";"P";21;63 
"32746";"LEMBI SIMONA";18/06/2012;"PARTITO DEMOCRATICO";"P";23;69 
"27189";"BARCELO' LIZANA LEONARDO L.";18/06/2012;"PARTITO DEMOCRATICO";"P";23;69 
"15586";"MARCHESINI ANGELO";18/06/2012;"PARTITO DEMOCRATICO";"P";15;45 
"18313";"LO GIUDICE SERGIO";18/06/2012;"PARTITO DEMOCRATICO";"P";24;72 
"9181";"SANTI RAFFAELLA";18/06/2012;"PARTITO DEMOCRATICO";"A";0;0  
"32704";"LAMA ROSSELLA";18/06/2012;"PARTITO DEMOCRATICO";"P";10;30 
"27410";"FERRI MARIARAFFAELLA";18/06/2012;"PARTITO DEMOCRATICO";"P";23;69 
"27481";"ZACCHIROLI BENEDETTO";18/06/2012;"PARTITO DEMOCRATICO";"P";13;39 
"32794";"MIGNANI MARIANNA";18/06/2012;"PARTITO DEMOCRATICO";"P";24;72 
"22034";"GHETTI MAURIZIO";18/06/2012;"PARTITO DEMOCRATICO";"P";23;69 
"33977";"BENASSI MARZIA";18/06/2012;"PARTITO DEMOCRATICO";"P";24;72 
"33978";"ERRANI FRANCESCO";18/06/2012;"PARTITO DEMOCRATICO";"P";24;72 
"27197";"MELEGA CORRADO";18/06/2012;"PARTITO DEMOCRATICO";"P";24;72 
"9097";"PETRELLA TOMMASO";18/06/2012;"PARTITO DEMOCRATICO";"P";24;72 
"33979";"LA TORRE CATHY";18/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";15;45 
"33980";"PIERALISI MIRCO";18/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";24;72 
"26392";"CIPRIANI LORENZO";18/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";22;66 
"33987";"SAZZINI LORENZO";18/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";22;66 
"32714";"CAVIANO PASQUALE";18/06/2012;"ITALIA DEI VALORI";"P";23;69 
"21843";"LISEI MARCO";18/06/2012;"POPOLO DELLA LIBERTA'";"P";24;72 
"27208";"TOMASSINI LORENZO";18/06/2012;"POPOLO DELLA LIBERTA'";"P";23;69 
"32712";"FACCI MICHELE";18/06/2012;"POPOLO DELLA LIBERTA'";"P";24;72 
"27997";"CASTALDINI VALENT.";18/06/2012;"POPOLO DELLA LIBERTA'";"P";24;72 
"8904";"CARELLA DANIELE";18/06/2012;"POPOLO DELLA LIBERTA'";"P";23;69 
"20144";"GATTUSO PATRIZIO G.";18/06/2012;"POPOLO DELLA LIBERTA'";"P";12;36 
"32719";"BERNARDINI MANES";18/06/2012;"LEGA NORD";"P";23;69 
"33981";"COCCONCELLI MIRKA";18/06/2012;"LEGA NORD";"P";23;69 
"33982";"SCARANO PAOLA F.";18/06/2012;"LEGA NORD";"P";23;69 
"33983";"BORGONZONI LUCIA";18/06/2012;"LEGA NORD";"P";22;66 
"33984";"BUGANI MASSIMO";18/06/2012;"MOVIMENTO 5 STELLE";"P";24;72 
"32861";"SALSI FEDERICA";18/06/2012;"MOVIMENTO 5 STELLE";"P";23;69 
"33985";"PIAZZA MARCO";18/06/2012;"MOVIMENTO 5 STELLE";"A";0;0  
"33986";"ALDROVANDI STEFANO";18/06/2012;"BOLOGNA 2016";"P";10;30 
"32708";"TURCI DANIELA";18/06/2012;"PARTITO DEMOCRATICO";"P";24;72 
"16863";"MEROLA VIRGINIO";21/05/2012;"SINDACO";"P";0;0  
"9116";"CEVENINI MAURIZIO";21/05/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9076";"MAZZANTI CLAUDIO";21/05/2012;"PARTITO DEMOCRATICO";"P";9;38 
"29442";"CRITELLI FRANCESCO";21/05/2012;"PARTITO DEMOCRATICO";"P";17;72 
"32746";"LEMBI SIMONA";21/05/2012;"PARTITO DEMOCRATICO";"P";17;72 
"27189";"BARCELO' LIZANA LEONARDO L.";21/05/2012;"PARTITO DEMOCRATICO";"P";15;63 
"15586";"MARCHESINI ANGELO";21/05/2012;"PARTITO DEMOCRATICO";"P";15;63 
"18313";"LO GIUDICE SERGIO";21/05/2012;"PARTITO DEMOCRATICO";"P";11;46 
"9181";"SANTI RAFFAELLA";21/05/2012;"PARTITO DEMOCRATICO";"P";15;63 
"32704";"LAMA ROSSELLA";21/05/2012;"PARTITO DEMOCRATICO";"P";17;72 
"27410";"FERRI MARIARAFFAELLA";21/05/2012;"PARTITO DEMOCRATICO";"P";16;68 
"27481";"ZACCHIROLI BENEDETTO";21/05/2012;"PARTITO DEMOCRATICO";"P";13;55 
"32794";"MIGNANI MARIANNA";21/05/2012;"PARTITO DEMOCRATICO";"P";17;72 
"22034";"GHETTI MAURIZIO";21/05/2012;"PARTITO DEMOCRATICO";"P";16;68 
"33977";"BENASSI MARZIA";21/05/2012;"PARTITO DEMOCRATICO";"P";17;72 
"33978";"ERRANI FRANCESCO";21/05/2012;"PARTITO DEMOCRATICO";"P";16;68 
"27197";"MELEGA CORRADO";21/05/2012;"PARTITO DEMOCRATICO";"P";17;72 
"9097";"PETRELLA TOMMASO";21/05/2012;"PARTITO DEMOCRATICO";"P";9;38 
"33979";"LA TORRE CATHY";21/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";3;12 
"33980";"PIERALISI MIRCO";21/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";15;63 
"26392";"CIPRIANI LORENZO";21/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";12;51 
"33987";"SAZZINI LORENZO";21/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";16;68 
"32714";"CAVIANO PASQUALE";21/05/2012;"ITALIA DEI VALORI";"P";16;68 
"21843";"LISEI MARCO";21/05/2012;"POPOLO DELLA LIBERTA'";"P";15;63 
"27208";"TOMASSINI LORENZO";21/05/2012;"POPOLO DELLA LIBERTA'";"P";17;72 
"32712";"FACCI MICHELE";21/05/2012;"POPOLO DELLA LIBERTA'";"P";15;63 
"27997";"CASTALDINI VALENT.";21/05/2012;"POPOLO DELLA LIBERTA'";"P";17;72 
"8904";"CARELLA DANIELE";21/05/2012;"POPOLO DELLA LIBERTA'";"P";17;72 
"20144";"GATTUSO PATRIZIO G.";21/05/2012;"POPOLO DELLA LIBERTA'";"P";8;34 
"32719";"BERNARDINI MANES";21/05/2012;"LEGA NORD";"P";17;72 
"33981";"COCCONCELLI MIRKA";21/05/2012;"LEGA NORD";"P";17;72 
"33982";"SCARANO PAOLA F.";21/05/2012;"LEGA NORD";"P";17;72 
"33983";"BORGONZONI LUCIA";21/05/2012;"LEGA NORD";"P";17;72 
"33984";"BUGANI MASSIMO";21/05/2012;"MOVIMENTO 5 STELLE";"P";16;68 
"32861";"SALSI FEDERICA";21/05/2012;"MOVIMENTO 5 STELLE";"P";16;68 
"33985";"PIAZZA MARCO";21/05/2012;"MOVIMENTO 5 STELLE";"P";17;72 
"33986";"ALDROVANDI STEFANO";21/05/2012;"BOLOGNA 2016";"P";9;38 
"32708";"TURCI DANIELA";21/05/2012;"PARTITO DEMOCRATICO";"P";14;59 
"16863";"MEROLA VIRGINIO";22/06/2012;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";22/06/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9076";"MAZZANTI CLAUDIO";22/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"29442";"CRITELLI FRANCESCO";22/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";22/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";22/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"15586";"MARCHESINI ANGELO";22/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"18313";"LO GIUDICE SERGIO";22/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9181";"SANTI RAFFAELLA";22/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32704";"LAMA ROSSELLA";22/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27410";"FERRI MARIARAFFAELLA";22/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27481";"ZACCHIROLI BENEDETTO";22/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32794";"MIGNANI MARIANNA";22/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";22/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";22/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"33978";"ERRANI FRANCESCO";22/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27197";"MELEGA CORRADO";22/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"9097";"PETRELLA TOMMASO";22/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";22/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"33980";"PIERALISI MIRCO";22/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"26392";"CIPRIANI LORENZO";22/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";22/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"32714";"CAVIANO PASQUALE";22/06/2012;"ITALIA DEI VALORI";"A";0;0  
"21843";"LISEI MARCO";22/06/2012;"POPOLO DELLA LIBERTA'";"A";0;0  
"27208";"TOMASSINI LORENZO";22/06/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";22/06/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";22/06/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"8904";"CARELLA DANIELE";22/06/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";22/06/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";22/06/2012;"LEGA NORD";"A";0;0  
"33981";"COCCONCELLI MIRKA";22/06/2012;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";22/06/2012;"LEGA NORD";"A";0;0  
"33983";"BORGONZONI LUCIA";22/06/2012;"LEGA NORD";"A";0;0  
"33984";"BUGANI MASSIMO";22/06/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"32861";"SALSI FEDERICA";22/06/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"33985";"PIAZZA MARCO";22/06/2012;"MOVIMENTO 5 STELLE";"A";0;0  
"33986";"ALDROVANDI STEFANO";22/06/2012;"BOLOGNA 2016";"A";0;0  
"32708";"TURCI DANIELA";22/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"16863";"MEROLA VIRGINIO";23/04/2012;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";23/04/2012;"PARTITO DEMOCRATICO";"P";14;79 
"9076";"MAZZANTI CLAUDIO";23/04/2012;"PARTITO DEMOCRATICO";"P";10;56 
"29442";"CRITELLI FRANCESCO";23/04/2012;"PARTITO DEMOCRATICO";"P";13;73 
"32746";"LEMBI SIMONA";23/04/2012;"PARTITO DEMOCRATICO";"P";9;51 
"27189";"BARCELO' LIZANA LEONARDO L.";23/04/2012;"PARTITO DEMOCRATICO";"P";12;68 
"15586";"MARCHESINI ANGELO";23/04/2012;"PARTITO DEMOCRATICO";"P";10;56 
"18313";"LO GIUDICE SERGIO";23/04/2012;"PARTITO DEMOCRATICO";"P";14;79 
"9181";"SANTI RAFFAELLA";23/04/2012;"PARTITO DEMOCRATICO";"P";8;45 
"32704";"LAMA ROSSELLA";23/04/2012;"PARTITO DEMOCRATICO";"P";9;51 
"27410";"FERRI MARIARAFFAELLA";23/04/2012;"PARTITO DEMOCRATICO";"P";14;79 
"27481";"ZACCHIROLI BENEDETTO";23/04/2012;"PARTITO DEMOCRATICO";"P";13;73 
"32794";"MIGNANI MARIANNA";23/04/2012;"PARTITO DEMOCRATICO";"P";14;79 
"22034";"GHETTI MAURIZIO";23/04/2012;"PARTITO DEMOCRATICO";"P";14;79 
"33977";"BENASSI MARZIA";23/04/2012;"PARTITO DEMOCRATICO";"P";14;79 
"33978";"ERRANI FRANCESCO";23/04/2012;"PARTITO DEMOCRATICO";"P";13;73 
"27197";"MELEGA CORRADO";23/04/2012;"PARTITO DEMOCRATICO";"P";11;62 
"9097";"PETRELLA TOMMASO";23/04/2012;"PARTITO DEMOCRATICO";"P";14;79 
"33979";"LA TORRE CATHY";23/04/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;5  
"33980";"PIERALISI MIRCO";23/04/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";13;73 
"26392";"CIPRIANI LORENZO";23/04/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";13;73 
"33987";"SAZZINI LORENZO";23/04/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";11;62 
"32714";"CAVIANO PASQUALE";23/04/2012;"ITALIA DEI VALORI";"P";14;79 
"21843";"LISEI MARCO";23/04/2012;"POPOLO DELLA LIBERTA'";"P";13;73 
"27208";"TOMASSINI LORENZO";23/04/2012;"POPOLO DELLA LIBERTA'";"P";14;79 
"32712";"FACCI MICHELE";23/04/2012;"POPOLO DELLA LIBERTA'";"P";14;79 
"27997";"CASTALDINI VALENT.";23/04/2012;"POPOLO DELLA LIBERTA'";"P";8;45 
"8904";"CARELLA DANIELE";23/04/2012;"POPOLO DELLA LIBERTA'";"P";14;79 
"20144";"GATTUSO PATRIZIO G.";23/04/2012;"POPOLO DELLA LIBERTA'";"P";13;73 
"32719";"BERNARDINI MANES";23/04/2012;"LEGA NORD";"A";0;0  
"33981";"COCCONCELLI MIRKA";23/04/2012;"LEGA NORD";"P";14;79 
"33982";"SCARANO PAOLA F.";23/04/2012;"LEGA NORD";"P";14;79 
"33983";"BORGONZONI LUCIA";23/04/2012;"LEGA NORD";"P";14;79 
"33984";"BUGANI MASSIMO";23/04/2012;"MOVIMENTO 5 STELLE";"P";14;79 
"32861";"SALSI FEDERICA";23/04/2012;"MOVIMENTO 5 STELLE";"P";14;79 
"33985";"PIAZZA MARCO";23/04/2012;"MOVIMENTO 5 STELLE";"P";14;79 
"33986";"ALDROVANDI STEFANO";23/04/2012;"BOLOGNA 2016";"A";0;0  
"32708";"TURCI DANIELA";23/04/2012;"PARTITO DEMOCRATICO";"A";0;0  
"16863";"MEROLA VIRGINIO";25/05/2012;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";25/05/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9076";"MAZZANTI CLAUDIO";25/05/2012;"PARTITO DEMOCRATICO";"P";1;49 
"29442";"CRITELLI FRANCESCO";25/05/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";25/05/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";25/05/2012;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";25/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";25/05/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9181";"SANTI RAFFAELLA";25/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32704";"LAMA ROSSELLA";25/05/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27410";"FERRI MARIARAFFAELLA";25/05/2012;"PARTITO DEMOCRATICO";"A";0;0  
"27481";"ZACCHIROLI BENEDETTO";25/05/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32794";"MIGNANI MARIANNA";25/05/2012;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";25/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"33977";"BENASSI MARZIA";25/05/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33978";"ERRANI FRANCESCO";25/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27197";"MELEGA CORRADO";25/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"9097";"PETRELLA TOMMASO";25/05/2012;"PARTITO DEMOCRATICO";"A";0;0  
"33979";"LA TORRE CATHY";25/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";25/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"26392";"CIPRIANI LORENZO";25/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33987";"SAZZINI LORENZO";25/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"32714";"CAVIANO PASQUALE";25/05/2012;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";25/05/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27208";"TOMASSINI LORENZO";25/05/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";25/05/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";25/05/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"8904";"CARELLA DANIELE";25/05/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";25/05/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";25/05/2012;"LEGA NORD";"P";0;0  
"33981";"COCCONCELLI MIRKA";25/05/2012;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";25/05/2012;"LEGA NORD";"P";0;0  
"33983";"BORGONZONI LUCIA";25/05/2012;"LEGA NORD";"A";0;0  
"33984";"BUGANI MASSIMO";25/05/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";25/05/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";25/05/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";25/05/2012;"BOLOGNA 2016";"P";1;49 
"32708";"TURCI DANIELA";25/05/2012;"PARTITO DEMOCRATICO";"P";1;49 
"16863";"MEROLA VIRGINIO";25/06/2012;"SINDACO";"P";0;0  
"9116";"CEVENINI MAURIZIO";25/06/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9076";"MAZZANTI CLAUDIO";25/06/2012;"PARTITO DEMOCRATICO";"P";11;73 
"29442";"CRITELLI FRANCESCO";25/06/2012;"PARTITO DEMOCRATICO";"P";11;73 
"32746";"LEMBI SIMONA";25/06/2012;"PARTITO DEMOCRATICO";"P";12;80 
"27189";"BARCELO' LIZANA LEONARDO L.";25/06/2012;"PARTITO DEMOCRATICO";"P";11;73 
"15586";"MARCHESINI ANGELO";25/06/2012;"PARTITO DEMOCRATICO";"P";8;53 
"18313";"LO GIUDICE SERGIO";25/06/2012;"PARTITO DEMOCRATICO";"P";12;80 
"9181";"SANTI RAFFAELLA";25/06/2012;"PARTITO DEMOCRATICO";"P";10;66 
"32704";"LAMA ROSSELLA";25/06/2012;"PARTITO DEMOCRATICO";"P";11;73 
"27410";"FERRI MARIARAFFAELLA";25/06/2012;"PARTITO DEMOCRATICO";"P";11;73 
"27481";"ZACCHIROLI BENEDETTO";25/06/2012;"PARTITO DEMOCRATICO";"P";9;60 
"32794";"MIGNANI MARIANNA";25/06/2012;"PARTITO DEMOCRATICO";"P";12;80 
"22034";"GHETTI MAURIZIO";25/06/2012;"PARTITO DEMOCRATICO";"P";12;80 
"33977";"BENASSI MARZIA";25/06/2012;"PARTITO DEMOCRATICO";"P";12;80 
"33978";"ERRANI FRANCESCO";25/06/2012;"PARTITO DEMOCRATICO";"P";12;80 
"27197";"MELEGA CORRADO";25/06/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";25/06/2012;"PARTITO DEMOCRATICO";"P";11;73 
"33979";"LA TORRE CATHY";25/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";7;46 
"33980";"PIERALISI MIRCO";25/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";11;73 
"26392";"CIPRIANI LORENZO";25/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";11;73 
"33987";"SAZZINI LORENZO";25/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";10;66 
"32714";"CAVIANO PASQUALE";25/06/2012;"ITALIA DEI VALORI";"P";11;73 
"21843";"LISEI MARCO";25/06/2012;"POPOLO DELLA LIBERTA'";"P";9;60 
"27208";"TOMASSINI LORENZO";25/06/2012;"POPOLO DELLA LIBERTA'";"P";7;46 
"32712";"FACCI MICHELE";25/06/2012;"POPOLO DELLA LIBERTA'";"P";11;73 
"27997";"CASTALDINI VALENT.";25/06/2012;"POPOLO DELLA LIBERTA'";"P";7;46 
"8904";"CARELLA DANIELE";25/06/2012;"POPOLO DELLA LIBERTA'";"P";12;80 
"20144";"GATTUSO PATRIZIO G.";25/06/2012;"POPOLO DELLA LIBERTA'";"P";9;60 
"32719";"BERNARDINI MANES";25/06/2012;"LEGA NORD";"P";11;73 
"33981";"COCCONCELLI MIRKA";25/06/2012;"LEGA NORD";"P";12;80 
"33982";"SCARANO PAOLA F.";25/06/2012;"LEGA NORD";"P";12;80 
"33983";"BORGONZONI LUCIA";25/06/2012;"LEGA NORD";"A";0;0  
"33984";"BUGANI MASSIMO";25/06/2012;"MOVIMENTO 5 STELLE";"P";11;73 
"32861";"SALSI FEDERICA";25/06/2012;"MOVIMENTO 5 STELLE";"P";12;80 
"33985";"PIAZZA MARCO";25/06/2012;"MOVIMENTO 5 STELLE";"P";12;80 
"33986";"ALDROVANDI STEFANO";25/06/2012;"BOLOGNA 2016";"P";10;66 
"32708";"TURCI DANIELA";25/06/2012;"PARTITO DEMOCRATICO";"P";6;40 
"16863";"MEROLA VIRGINIO";27/04/2012;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";27/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9076";"MAZZANTI CLAUDIO";27/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"29442";"CRITELLI FRANCESCO";27/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";27/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";27/04/2012;"PARTITO DEMOCRATICO";"P";0;0  
"15586";"MARCHESINI ANGELO";27/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"18313";"LO GIUDICE SERGIO";27/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9181";"SANTI RAFFAELLA";27/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32704";"LAMA ROSSELLA";27/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27410";"FERRI MARIARAFFAELLA";27/04/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";27/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32794";"MIGNANI MARIANNA";27/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";27/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";27/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33978";"ERRANI FRANCESCO";27/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27197";"MELEGA CORRADO";27/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9097";"PETRELLA TOMMASO";27/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";27/04/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";27/04/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"26392";"CIPRIANI LORENZO";27/04/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";27/04/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"32714";"CAVIANO PASQUALE";27/04/2012;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";27/04/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27208";"TOMASSINI LORENZO";27/04/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";27/04/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"27997";"CASTALDINI VALENT.";27/04/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"8904";"CARELLA DANIELE";27/04/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";27/04/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";27/04/2012;"LEGA NORD";"P";0;0  
"33981";"COCCONCELLI MIRKA";27/04/2012;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";27/04/2012;"LEGA NORD";"P";0;0  
"33983";"BORGONZONI LUCIA";27/04/2012;"LEGA NORD";"P";0;0  
"33984";"BUGANI MASSIMO";27/04/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";27/04/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";27/04/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";27/04/2012;"BOLOGNA 2016";"A";0;0  
"32708";"TURCI DANIELA";27/04/2012;"PARTITO DEMOCRATICO";"A";0;0  
"16863";"MEROLA VIRGINIO";28/05/2012;"SINDACO";"P";8;45 
"9116";"CEVENINI MAURIZIO";28/05/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9076";"MAZZANTI CLAUDIO";28/05/2012;"PARTITO DEMOCRATICO";"P";14;79 
"29442";"CRITELLI FRANCESCO";28/05/2012;"PARTITO DEMOCRATICO";"P";12;68 
"32746";"LEMBI SIMONA";28/05/2012;"PARTITO DEMOCRATICO";"P";10;56 
"27189";"BARCELO' LIZANA LEONARDO L.";28/05/2012;"PARTITO DEMOCRATICO";"P";13;73 
"15586";"MARCHESINI ANGELO";28/05/2012;"PARTITO DEMOCRATICO";"P";12;68 
"18313";"LO GIUDICE SERGIO";28/05/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9181";"SANTI RAFFAELLA";28/05/2012;"PARTITO DEMOCRATICO";"P";13;73 
"32704";"LAMA ROSSELLA";28/05/2012;"PARTITO DEMOCRATICO";"P";12;68 
"27410";"FERRI MARIARAFFAELLA";28/05/2012;"PARTITO DEMOCRATICO";"P";14;79 
"27481";"ZACCHIROLI BENEDETTO";28/05/2012;"PARTITO DEMOCRATICO";"P";12;68 
"32794";"MIGNANI MARIANNA";28/05/2012;"PARTITO DEMOCRATICO";"P";14;79 
